Epoch;Clock_bias
2010.001488095238;-4265.880999999999
2010.0029761904761;-4265.38203226304
2010.0044642857142;-4264.8830645260805
2010.0059523809523;-4264.384096789121
2010.0074404761904;-4263.885129052162
2010.0089285714284;-4263.386161315202
2010.0104166666665;-4262.887193578243
2010.0119047619046;-4262.388225841283
2010.0133928571427;-4261.889258104324
2010.0148809523807;-4261.390290367364
2010.0163690476188;-4260.891322630405
2010.0178571428569;-4260.392354893445
2010.019345238095;-4259.893387156486
2010.020833333333;-4259.3944194195265
2010.022321428571;-4258.895451682567
2010.0238095238092;-4258.3964839456075
2010.0252976190473;-4257.897516208648
2010.0267857142853;-4257.398548471689
2010.0282738095234;-4256.899580734729
2010.0297619047615;-4256.40061299777
2010.0312499999995;-4255.90164526081
2010.0327380952376;-4255.402677523851
2010.0342261904757;-4254.903709786891
2010.0357142857138;-4254.404742049932
2010.0372023809518;-4253.905774312972
2010.03869047619;-4253.406806576013
2010.040178571428;-4252.9078388390535
2010.041666666666;-4252.408871102094
2010.0431547619041;-4251.909903365135
2010.0446428571422;-4251.410935628175
2010.0461309523803;-4250.911967891216
2010.0476190476184;-4250.413000154256
2010.0491071428564;-4249.914032417297
2010.0505952380945;-4249.415064680337
2010.0520833333326;-4248.916096943378
2010.0535714285706;-4248.417129206418
2010.0550595238087;-4247.918161469459
2010.0565476190468;-4247.4191937324995
2010.0580357142849;-4246.92022599554
2010.059523809523;-4246.421258258581
2010.061011904761;-4245.922290521621
2010.062499999999;-4245.423322784662
2010.0639880952372;-4244.924355047702
2010.0654761904752;-4244.425387310743
2010.0669642857133;-4243.926419573783
2010.0684523809514;-4243.427451836824
2010.0699404761895;-4242.928484099864
2010.0714285714275;-4242.429516362905
2010.0729166666656;-4241.930548625945
2010.0744047619037;-4241.431580888986
2010.0758928571418;-4240.9326131520265
2010.0773809523798;-4240.433645415067
2010.078869047618;-4239.934677678108
2010.080357142856;-4239.435709941148
2010.081845238094;-4238.936742204189
2010.0833333333321;-4238.437774467229
2010.0848214285702;-4237.93880673027
2010.0863095238083;-4237.43983899331
2010.0877976190463;-4236.940871256351
2010.0892857142844;-4236.441903519391
2010.0907738095225;-4235.942935782432
2010.0922619047606;-4235.4439680454725
2010.0937499999986;-4234.945000308513
2010.0952380952367;-4234.446032571554
2010.0967261904748;-4233.947064834594
2010.0982142857129;-4233.448097097635
2010.099702380951;-4232.949129360675
2010.101190476189;-4232.450161623716
2010.102678571427;-4231.951193886756
2010.1041666666652;-4231.452226149797
2010.1056547619032;-4230.953258412837
2010.1071428571413;-4230.454290675878
2010.1086309523794;-4229.9553229389185
2010.1101190476174;-4229.456355201959
2010.1116071428555;-4228.957387465
2010.1130952380936;-4228.45841972804
2010.1145833333317;-4227.959451991081
2010.1160714285697;-4227.460484254121
2010.1175595238078;-4226.961516517162
2010.119047619046;-4226.462548780202
2010.120535714284;-4225.963581043243
2010.122023809522;-4225.464613306283
2010.12351190476;-4224.965645569324
2010.1249999999982;-4224.466677832364
2010.1264880952363;-4223.967710095405
2010.1279761904743;-4223.4687423584455
2010.1294642857124;-4222.969774621486
2010.1309523809505;-4222.470806884527
2010.1324404761885;-4221.971839147567
2010.1339285714266;-4221.472871410608
2010.1354166666647;-4220.973903673648
2010.1369047619028;-4220.474935936689
2010.1383928571408;-4219.975968199729
2010.139880952379;-4219.47700046277
2010.141369047617;-4218.97803272581
2010.142857142855;-4218.479064988851
