Epoch;Clock_bias
2008.0;-731942.461
2008.001488095238;-731941.115
2008.0029761904761;-731939.64
2008.0044642857142;-731938.505
2008.0059523809523;-731936.955
2008.0074404761904;-731935.778
2008.0089285714284;-731934.1359999999
2008.0104166666665;-731933.193
2008.0119047619048;-731931.757
2008.013392857143;-731930.5419999999
2008.014880952381;-731929.181
2008.016369047619;-731927.726
2008.017857142857;-731926.113
2008.0193452380952;-731925.0869999999
2008.0208333333333;-731923.7100000001
2008.0223214285713;-731922.426
2008.0238095238096;-731921.292
2008.0252976190477;-731919.846
2008.0267857142858;-731918.282
2008.0282738095239;-731916.9839999999
2008.029761904762;-731915.679
2008.03125;-731914.269
2008.032738095238;-731912.928
2008.0342261904761;-731911.438
2008.0357142857142;-731910.121
2008.0372023809523;-731908.3520000001
2008.0386904761904;-731907.259
2008.0401785714284;-731905.778
2008.0416666666667;-731904.919
2008.0431547619048;-731903.481
2008.044642857143;-731901.7239999999
2008.046130952381;-731901.07
2008.047619047619;-731899.5549999999
2008.049107142857;-731898.3960000001
2008.0505952380952;-731896.8489999999
2008.0520833333333;-731895.876
2008.0535714285713;-731894.69
2008.0550595238094;-731893.226
2008.0565476190475;-731892.164
2008.0580357142856;-731890.6930000001
2008.0595238095239;-731889.358
2008.061011904762;-731888.119
2008.0625;-731886.749
2008.063988095238;-731885.331
2008.0654761904761;-731883.904
2008.0669642857142;-731882.89
2008.0684523809523;-731881.481
2008.0699404761904;-731879.817
2008.0714285714287;-731879.1710000001
2008.0729166666667;-731877.572
2008.0744047619048;-731876.716
2008.075892857143;-731874.895
2008.077380952381;-731873.919
2008.078869047619;-731871.955
2008.080357142857;-731870.503
2008.0818452380952;-731869.714
2008.0833333333333;-731868.1900000001
2008.0848214285713;-731866.8169999999
2008.0863095238094;-731865.879
2008.0877976190475;-731864.224
2008.0892857142858;-731863.0839999999
2008.0907738095239;-731861.8099999999
2008.092261904762;-731860.516
2008.09375;-731859.285
2008.095238095238;-731858.111
2008.0967261904761;-731856.337
2008.0982142857142;-731855.0739999999
2008.0997023809523;-731853.556
2008.1011904761904;-731852.13
2008.1026785714284;-731850.5920000001
2008.1041666666665;-731849.301
2008.1056547619046;-731848.004
2008.107142857143;-731846.4739999999
2008.108630952381;-731845.526
2008.110119047619;-731844.145
2008.111607142857;-731842.634
2008.1130952380952;-731841.516
2008.1145833333333;-731839.94
2008.1160714285713;-731838.386
2008.1175595238094;-731837.288
2008.1190476190477;-731835.7949999999
2008.1205357142858;-731834.457
2008.1220238095239;-731833.399
2008.123511904762;-731832.1680000001
2008.125;-731830.544
2008.126488095238;-731829.118
2008.1279761904761;-731828.056
2008.1294642857142;-731826.782
2008.1309523809523;-731825.322
2008.1324404761904;-731824.368
2008.1339285714284;-731822.837
2008.1354166666665;-731821.683
2008.1369047619048;-731820.223
2008.138392857143;-731818.841
2008.139880952381;-731817.508
2008.141369047619;-731816.259
2008.142857142857;-731815.469
2008.1443452380952;-731813.98
2008.1458333333333;-731812.781
2008.1473214285713;-731811.396
2008.1488095238094;-731810.273
2008.1502976190475;-731808.991
2008.1517857142856;-731807.585
2008.1532738095236;-731806.1279999999
2008.154761904762;-731804.8539999999
2008.15625;-731803.746
2008.157738095238;-731802.362
2008.1592261904761;-731801.149
2008.1607142857142;-731799.679
2008.1622023809523;-731798.737
2008.1636904761904;-731797.298
2008.1651785714284;-731795.793
2008.1666666666667;-731794.821
2008.1681547619048;-731792.993
2008.169642857143;-731791.834
2008.171130952381;-731790.488
2008.172619047619;-731789.0989999999
2008.174107142857;-731787.84
2008.1755952380952;-731786.2760000001
2008.1770833333333;-731784.901
2008.1785714285713;-731783.605
2008.1800595238094;-731781.8690000001
2008.1815476190475;-731780.575
2008.1830357142856;-731779.035
2008.1845238095239;-731777.975
2008.186011904762;-731776.8160000001
2008.1875;-731775.481
2008.188988095238;-731774.041
2008.1904761904761;-731772.941
2008.1919642857142;-731771.362
2008.1934523809523;-731770.303
2008.1949404761904;-731768.718
2008.1964285714284;-731767.282
2008.1979166666665;-731766.184
2008.1994047619046;-731764.426
2008.2008928571427;-731763.557
2008.202380952381;-731762.043
2008.203869047619;-731760.974
2008.205357142857;-731759.4380000001
2008.2068452380952;-731758.151
2008.2083333333333;-731756.579
2008.2098214285713;-731754.934
2008.2113095238094;-731753.7559999999
2008.2127976190475;-731752.373
2008.2142857142858;-731751.17
2008.2157738095239;-731749.452
2008.217261904762;-731748.075
2008.21875;-731747.1880000001
2008.220238095238;-731745.598
2008.2217261904761;-731744.403
2008.2232142857142;-731743.058
2008.2247023809523;-731741.5059999999
2008.2261904761904;-731740.209
2008.2276785714284;-731739.113
2008.2291666666665;-731737.657
2008.2306547619046;-731736.468
2008.232142857143;-731734.907
2008.233630952381;-731733.8620000001
2008.235119047619;-731732.686
2008.236607142857;-731731.478
2008.2380952380952;-731729.841
2008.2395833333333;-731728.5580000001
2008.2410714285713;-731727.309
2008.2425595238094;-731726.052
2008.2440476190475;-731724.554
2008.2455357142856;-731722.999
2008.2470238095236;-731721.8589999999
2008.2485119047617;-731720.37
2008.25;-731718.691
