Epoch;Clock_bias
2010.0;-92119.705
2010.001488095238;-92119.225
2010.0029761904761;-92118.746
2010.0044642857142;-92118.265
2010.0059523809523;-92117.783
2010.0074404761904;-92117.29800000001
2010.0089285714284;-92116.81
2010.0104166666665;-92116.32
2010.0119047619048;-92115.826
2010.013392857143;-92115.329
2010.014880952381;-92114.82800000001
2010.016369047619;-92114.325
2010.017857142857;-92113.818
2010.0193452380952;-92113.307
2010.0208333333333;-92112.79299999999
2010.0223214285713;-92112.275
2010.0238095238096;-92111.755
2010.0252976190477;-92111.231
2010.0267857142858;-92110.70599999999
2010.0282738095239;-92110.179
2010.029761904762;-92109.65000000001
2010.03125;-92109.121
2010.032738095238;-92108.591
2010.0342261904761;-92108.062
2010.0357142857142;-92107.53300000001
2010.0372023809523;-92107.004
2010.0386904761904;-92106.477
2010.0401785714284;-92105.952
2010.0416666666667;-92105.429
2010.0431547619048;-92104.909
2010.044642857143;-92104.389
2010.046130952381;-92103.875
2010.047619047619;-92103.363
2010.049107142857;-92102.856
2010.0505952380952;-92102.351
2010.0520833333333;-92101.85
2010.0535714285713;-92101.353
2010.0550595238094;-92100.86
2010.0565476190475;-92100.371
2010.0580357142856;-92099.887
2010.0595238095239;-92099.40400000001
2010.061011904762;-92098.924
2010.0625;-92098.448
2010.063988095238;-92097.972
2010.0654761904761;-92097.499
2010.0669642857142;-92097.027
2010.0684523809523;-92096.555
2010.0699404761904;-92096.084
2010.0714285714287;-92095.61200000001
2010.0729166666667;-92095.13900000001
2010.0744047619048;-92094.66500000001
2010.075892857143;-92094.19
2010.077380952381;-92093.71299999999
2010.078869047619;-92093.234
2010.080357142857;-92092.75200000001
2010.0818452380952;-92092.269
2010.0833333333333;-92091.78199999999
2010.0848214285713;-92091.291
2010.0863095238094;-92090.79800000001
2010.0877976190475;-92090.30099999999
2010.0892857142858;-92089.8
2010.0907738095239;-92089.296
2010.092261904762;-92088.788
2010.09375;-92088.278
2010.095238095238;-92087.76400000001
2010.0967261904761;-92087.248
2010.0982142857142;-92086.729
2010.0997023809523;-92086.208
2010.1011904761904;-92085.686
2010.1026785714284;-92085.164
2010.1041666666665;-92084.64
2010.1056547619046;-92084.116
2010.107142857143;-92083.593
2010.108630952381;-92083.07100000001
2010.110119047619;-92082.54800000001
2010.111607142857;-92082.02799999999
2010.1130952380952;-92081.50899999999
2010.1145833333333;-92080.993
2010.1160714285713;-92080.47899999999
2010.1175595238094;-92079.96699999999
2010.1190476190477;-92079.458
2010.1205357142858;-92078.954
2010.1220238095239;-92078.452
2010.123511904762;-92077.953
2010.125;-92077.46
2010.126488095238;-92076.96900000001
2010.1279761904761;-92076.481
2010.1294642857142;-92075.996
2010.1309523809523;-92075.51599999999
2010.1324404761904;-92075.036
2010.1339285714284;-92074.559
2010.1354166666665;-92074.084
2010.1369047619048;-92073.60900000001
2010.138392857143;-92073.13399999999
2010.139880952381;-92072.661
2010.141369047619;-92072.187
